row,rt,button_pressed,left_image,right_image,trial_type,trial_index,time_elapsed,subject_id,task,responses
7598,132,0,four_8.png,four_3.png,html-button-response,78,179311,5c87bb080bef57000175fab8,typicality,NULL
7599,118,0,four_4.png,four_7.png,html-button-response,79,179434,5c87bb080bef57000175fab8,typicality,NULL
7600,118,0,zero_3.png,zero_2.png,html-button-response,80,179554,5c87bb080bef57000175fab8,typicality,NULL
7601,147,0,two_5.png,two_10.png,html-button-response,81,179703,5c87bb080bef57000175fab8,typicality,NULL
7602,1509,0,five_8.png,five_3.png,html-button-response,82,181214,5c87bb080bef57000175fab8,typicality,NULL
7603,197,0,three_5.png,three_7.png,html-button-response,83,181413,5c87bb080bef57000175fab8,typicality,NULL
7604,159,0,nine_5.png,nine_10.png,html-button-response,84,181574,5c87bb080bef57000175fab8,typicality,NULL
7605,302,0,four_1.png,four_2.png,html-button-response,85,181877,5c87bb080bef57000175fab8,typicality,NULL
7606,910,1,nine_7.png,nine_10.png,html-button-response,86,182789,5c87bb080bef57000175fab8,typicality,NULL
7607,158,1,zero_6.png,zero_1.png,html-button-response,87,182949,5c87bb080bef57000175fab8,typicality,NULL
7608,167,1,one_5.png,one_2.png,html-button-response,88,183118,5c87bb080bef57000175fab8,typicality,NULL
7609,166,1,eight_2.png,eight_3.png,html-button-response,89,183285,5c87bb080bef57000175fab8,typicality,NULL
7610,287,0,two_10.png,two_4.png,html-button-response,90,183574,5c87bb080bef57000175fab8,typicality,NULL
7611,869,1,seven_3.png,seven_6.png,html-button-response,91,184445,5c87bb080bef57000175fab8,typicality,NULL
7612,166,1,four_8.png,four_10.png,html-button-response,92,184613,5c87bb080bef57000175fab8,typicality,NULL
7613,294,0,eight_2.png,eight_9.png,html-button-response,93,184909,5c87bb080bef57000175fab8,typicality,NULL
7614,161,0,zero_1.png,zero_6.png,html-button-response,94,185075,5c87bb080bef57000175fab8,typicality,NULL
7615,313,1,eight_1.png,eight_4.png,html-button-response,95,185389,5c87bb080bef57000175fab8,typicality,NULL
7616,792,0,six_3.png,six_2.png,html-button-response,96,186183,5c87bb080bef57000175fab8,typicality,NULL
7617,452,1,seven_1.png,seven_7.png,html-button-response,97,186638,5c87bb080bef57000175fab8,typicality,NULL
7618,214,1,zero_8.png,zero_7.png,html-button-response,98,186854,5c87bb080bef57000175fab8,typicality,NULL
7619,166,1,seven_6.png,seven_2.png,html-button-response,99,187021,5c87bb080bef57000175fab8,typicality,NULL
7620,367,0,four_10.png,four_6.png,html-button-response,100,187390,5c87bb080bef57000175fab8,typicality,NULL
7621,196,0,five_5.png,five_7.png,html-button-response,101,187589,5c87bb080bef57000175fab8,typicality,NULL
7622,318,1,two_9.png,two_3.png,html-button-response,102,187909,5c87bb080bef57000175fab8,typicality,NULL
7623,2534,0," "," ",html-button-response,0,2551,5c3f8bdf342ae0000111a3e1,typicality,NULL
7624,16201,NULL," "," ",instructions,1,18752,5c3f8bdf342ae0000111a3e1,typicality,NULL
7625,13311,NULL,NULL,NULL,survey-text,2,32069,5c3f8bdf342ae0000111a3e1,typicality,"{"Q0":"Choose the more uncommon one."}"
7626,2708,1,zero_1.png,zero_10.png,html-button-response,3,34778,5c3f8bdf342ae0000111a3e1,typicality,NULL
7627,8142,0,six_3.png,six_1.png,html-button-response,4,42921,5c3f8bdf342ae0000111a3e1,typicality,NULL
7628,3887,1,zero_8.png,zero_2.png,html-button-response,5,46810,5c3f8bdf342ae0000111a3e1,typicality,NULL
7629,5090,0,four_8.png,four_7.png,html-button-response,6,51901,5c3f8bdf342ae0000111a3e1,typicality,NULL
7630,2427,0,seven_3.png,seven_4.png,html-button-response,7,54329,5c3f8bdf342ae0000111a3e1,typicality,NULL
7631,3887,0,eight_1.png,eight_9.png,html-button-response,8,58218,5c3f8bdf342ae0000111a3e1,typicality,NULL
7632,1370,1,six_1.png,six_3.png,html-button-response,9,59590,5c3f8bdf342ae0000111a3e1,typicality,NULL
7633,2451,0,zero_9.png,zero_5.png,html-button-response,10,62043,5c3f8bdf342ae0000111a3e1,typicality,NULL
7634,1643,1,zero_9.png,zero_6.png,html-button-response,11,63687,5c3f8bdf342ae0000111a3e1,typicality,NULL
7635,1422,1,six_9.png,six_2.png,html-button-response,12,65110,5c3f8bdf342ae0000111a3e1,typicality,NULL
7636,3037,1,nine_5.png,nine_6.png,html-button-response,13,68149,5c3f8bdf342ae0000111a3e1,typicality,NULL
7637,2076,1,nine_7.png,nine_3.png,html-button-response,14,70227,5c3f8bdf342ae0000111a3e1,typicality,NULL
7638,1138,0,seven_8.png,seven_1.png,html-button-response,15,71367,5c3f8bdf342ae0000111a3e1,typicality,NULL
7639,1897,0,eight_10.png,eight_6.png,html-button-response,16,73266,5c3f8bdf342ae0000111a3e1,typicality,NULL
7640,1805,0,three_10.png,three_1.png,html-button-response,17,75072,5c3f8bdf342ae0000111a3e1,typicality,NULL
7641,1673,1,two_5.png,two_1.png,html-button-response,18,76747,5c3f8bdf342ae0000111a3e1,typicality,NULL
7642,1526,1,nine_1.png,nine_2.png,html-button-response,19,78275,5c3f8bdf342ae0000111a3e1,typicality,NULL
7643,1666,0,zero_7.png,zero_4.png,html-button-response,20,79942,5c3f8bdf342ae0000111a3e1,typicality,NULL
7644,1123,1,five_2.png,five_7.png,html-button-response,21,81066,5c3f8bdf342ae0000111a3e1,typicality,NULL
7645,1079,1,one_8.png,one_9.png,html-button-response,22,82147,5c3f8bdf342ae0000111a3e1,typicality,NULL
7646,916,0,seven_8.png,seven_6.png,html-button-response,23,83065,5c3f8bdf342ae0000111a3e1,typicality,NULL
7647,1083,0,nine_4.png,nine_7.png,html-button-response,24,84149,5c3f8bdf342ae0000111a3e1,typicality,NULL
7648,1138,1,seven_7.png,seven_3.png,html-button-response,25,85289,5c3f8bdf342ae0000111a3e1,typicality,NULL
7649,1000,1,one_7.png,one_4.png,html-button-response,26,86291,5c3f8bdf342ae0000111a3e1,typicality,NULL
7650,1211,1,zero_5.png,zero_4.png,html-button-response,27,87503,5c3f8bdf342ae0000111a3e1,typicality,NULL
7651,1012,0,five_8.png,five_6.png,html-button-response,28,88516,5c3f8bdf342ae0000111a3e1,typicality,NULL
7652,2953,0,two_8.png,two_10.png,html-button-response,29,91470,5c3f8bdf342ae0000111a3e1,typicality,NULL
7653,1236,0,four_1.png,four_6.png,html-button-response,30,92707,5c3f8bdf342ae0000111a3e1,typicality,NULL
7654,2994,0,eight_8.png,eight_7.png,html-button-response,31,95702,5c3f8bdf342ae0000111a3e1,typicality,NULL
7655,1243,1,two_7.png,two_8.png,html-button-response,32,96946,5c3f8bdf342ae0000111a3e1,typicality,NULL
7656,2052,0,five_9.png,five_7.png,html-button-response,33,98999,5c3f8bdf342ae0000111a3e1,typicality,NULL
7657,1314,0,six_4.png,six_10.png,html-button-response,34,100315,5c3f8bdf342ae0000111a3e1,typicality,NULL
7658,1466,1,six_7.png,six_6.png,html-button-response,35,101783,5c3f8bdf342ae0000111a3e1,typicality,NULL
7659,1574,0,three_4.png,three_6.png,html-button-response,36,103358,5c3f8bdf342ae0000111a3e1,typicality,NULL
7660,2359,1,two_9.png,two_4.png,html-button-response,37,105719,5c3f8bdf342ae0000111a3e1,typicality,NULL
7661,1032,0,three_5.png,three_3.png,html-button-response,38,106752,5c3f8bdf342ae0000111a3e1,typicality,NULL
7662,1075,0,three_6.png,three_1.png,html-button-response,39,107828,5c3f8bdf342ae0000111a3e1,typicality,NULL
7663,1163,1,three_8.png,three_9.png,html-button-response,40,108993,5c3f8bdf342ae0000111a3e1,typicality,NULL
7664,2630,0,four_9.png,four_4.png,html-button-response,41,111625,5c3f8bdf342ae0000111a3e1,typicality,NULL
7665,1812,0,one_6.png,one_4.png,html-button-response,42,113439,5c3f8bdf342ae0000111a3e1,typicality,NULL
7666,1147,1,six_5.png,six_2.png,html-button-response,43,114588,5c3f8bdf342ae0000111a3e1,typicality,NULL
7667,956,1,eight_9.png,eight_1.png,html-button-response,44,115544,5c3f8bdf342ae0000111a3e1,typicality,NULL
7668,1191,0,two_2.png,two_9.png,html-button-response,45,116737,5c3f8bdf342ae0000111a3e1,typicality,NULL
7669,2925,1,four_4.png,four_5.png,html-button-response,46,119664,5c3f8bdf342ae0000111a3e1,typicality,NULL
7670,1071,0,nine_9.png,nine_8.png,html-button-response,47,120737,5c3f8bdf342ae0000111a3e1,typicality,NULL
7671,2813,0,five_10.png,five_8.png,html-button-response,48,123552,5c3f8bdf342ae0000111a3e1,typicality,NULL
7672,1478,1,eight_4.png,eight_8.png,html-button-response,49,125032,5c3f8bdf342ae0000111a3e1,typicality,NULL
7673,1330,0,four_10.png,four_2.png,html-button-response,50,126364,5c3f8bdf342ae0000111a3e1,typicality,NULL
7674,956,0,nine_4.png,nine_10.png,html-button-response,51,127321,5c3f8bdf342ae0000111a3e1,typicality,NULL
7675,1000,0,five_5.png,five_3.png,html-button-response,52,128322,5c3f8bdf342ae0000111a3e1,typicality,NULL
7676,948,1,seven_7.png,seven_2.png,html-button-response,53,129271,5c3f8bdf342ae0000111a3e1,typicality,NULL
7677,948,0,four_1.png,four_9.png,html-button-response,54,130220,5c3f8bdf342ae0000111a3e1,typicality,NULL
7678,1099,0,five_3.png,five_5.png,html-button-response,55,131321,5c3f8bdf342ae0000111a3e1,typicality,NULL
7679,1685,0,seven_1.png,seven_10.png,html-button-response,56,133008,5c3f8bdf342ae0000111a3e1,typicality,NULL
7680,2104,0,nine_10.png,nine_6.png,html-button-response,57,135113,5c3f8bdf342ae0000111a3e1,typicality,NULL
7681,852,1,three_3.png,three_2.png,html-button-response,58,135967,5c3f8bdf342ae0000111a3e1,typicality,NULL
7682,1048,0,five_10.png,five_2.png,html-button-response,59,137015,5c3f8bdf342ae0000111a3e1,typicality,NULL
7683,1123,0,four_3.png,four_5.png,html-button-response,60,138140,5c3f8bdf342ae0000111a3e1,typicality,NULL
7684,2455,1,three_4.png,three_5.png,html-button-response,61,140597,5c3f8bdf342ae0000111a3e1,typicality,NULL
7685,1239,1,four_7.png,four_8.png,html-button-response,62,141837,5c3f8bdf342ae0000111a3e1,typicality,NULL
7686,1234,1,one_5.png,one_1.png,html-button-response,63,143073,5c3f8bdf342ae0000111a3e1,typicality,NULL
7687,2519,1,two_7.png,two_6.png,html-button-response,64,145594,5c3f8bdf342ae0000111a3e1,typicality,NULL
7688,839,1,zero_7.png,zero_10.png,html-button-response,65,146435,5c3f8bdf342ae0000111a3e1,typicality,NULL
7689,2433,1,one_3.png,one_10.png,html-button-response,66,148870,5c3f8bdf342ae0000111a3e1,typicality,NULL
7690,928,1,seven_6.png,seven_5.png,html-button-response,67,149799,5c3f8bdf342ae0000111a3e1,typicality,NULL
7691,788,1,three_9.png,three_2.png,html-button-response,68,150589,5c3f8bdf342ae0000111a3e1,typicality,NULL
7692,956,1,zero_1.png,zero_2.png,html-button-response,69,151546,5c3f8bdf342ae0000111a3e1,typicality,NULL
7693,1497,0,two_2.png,two_3.png,html-button-response,70,153045,5c3f8bdf342ae0000111a3e1,typicality,NULL
7694,2507,0,nine_8.png,nine_2.png,html-button-response,71,155553,5c3f8bdf342ae0000111a3e1,typicality,NULL
7695,788,1,eight_4.png,eight_2.png,html-button-response,72,156343,5c3f8bdf342ae0000111a3e1,typicality,NULL
7696,1394,1,seven_4.png,seven_9.png,html-button-response,73,157739,5c3f8bdf342ae0000111a3e1,typicality,NULL
7697,991,1,zero_3.png,zero_8.png,html-button-response,74,158732,5c3f8bdf342ae0000111a3e1,typicality,NULL
7698,804,1,six_7.png,six_6.png,html-button-response,75,159537,5c3f8bdf342ae0000111a3e1,typicality,NULL
7699,1634,0,nine_3.png,nine_1.png,html-button-response,76,161173,5c3f8bdf342ae0000111a3e1,typicality,NULL
7700,2802,0,five_6.png,five_4.png,html-button-response,77,163976,5c3f8bdf342ae0000111a3e1,typicality,NULL
7701,1226,1,three_10.png,three_7.png,html-button-response,78,165204,5c3f8bdf342ae0000111a3e1,typicality,NULL
7702,1015,1,three_8.png,three_7.png,html-button-response,79,166221,5c3f8bdf342ae0000111a3e1,typicality,NULL
7703,1649,0,five_1.png,five_4.png,html-button-response,80,167872,5c3f8bdf342ae0000111a3e1,typicality,NULL
7704,804,0,zero_6.png,zero_3.png,html-button-response,81,168678,5c3f8bdf342ae0000111a3e1,typicality,NULL
7705,1123,1,two_4.png,two_1.png,html-button-response,82,169802,5c3f8bdf342ae0000111a3e1,typicality,NULL
7706,1191,0,six_9.png,six_10.png,html-button-response,83,170994,5c3f8bdf342ae0000111a3e1,typicality,NULL
7707,884,0,five_1.png,five_9.png,html-button-response,84,171880,5c3f8bdf342ae0000111a3e1,typicality,NULL
7708,1226,1,two_3.png,two_5.png,html-button-response,85,173108,5c3f8bdf342ae0000111a3e1,typicality,NULL
7709,773,0,eight_7.png,eight_5.png,html-button-response,86,173882,5c3f8bdf342ae0000111a3e1,typicality,NULL
7710,1437,1,four_2.png,four_6.png,html-button-response,87,175321,5c3f8bdf342ae0000111a3e1,typicality,NULL
7711,772,0,four_10.png,four_3.png,html-button-response,88,176095,5c3f8bdf342ae0000111a3e1,typicality,NULL
7712,1833,0,eight_3.png,eight_5.png,html-button-response,89,177929,5c3f8bdf342ae0000111a3e1,typicality,NULL
7713,1246,0,seven_10.png,seven_2.png,html-button-response,90,179177,5c3f8bdf342ae0000111a3e1,typicality,NULL
7714,1051,0,nine_9.png,nine_5.png,html-button-response,91,180229,5c3f8bdf342ae0000111a3e1,typicality,NULL
7715,1059,0,seven_5.png,seven_9.png,html-button-response,92,181290,5c3f8bdf342ae0000111a3e1,typicality,NULL
7716,1398,0,eight_6.png,eight_2.png,html-button-response,93,182690,5c3f8bdf342ae0000111a3e1,typicality,NULL
7717,1609,1,one_2.png,one_7.png,html-button-response,94,184301,5c3f8bdf342ae0000111a3e1,typicality,NULL
7718,1155,1,eight_3.png,eight_10.png,html-button-response,95,185457,5c3f8bdf342ae0000111a3e1,typicality,NULL
7719,1140,1,two_10.png,two_6.png,html-button-response,96,186598,5c3f8bdf342ae0000111a3e1,typicality,NULL
7720,1398,0,one_5.png,one_2.png,html-button-response,97,187998,5c3f8bdf342ae0000111a3e1,typicality,NULL
7721,1066,0,one_10.png,one_3.png,html-button-response,98,189066,5c3f8bdf342ae0000111a3e1,typicality,NULL
7722,1905,0,six_8.png,six_5.png,html-button-response,99,190972,5c3f8bdf342ae0000111a3e1,typicality,NULL
7723,1159,1,one_6.png,one_1.png,html-button-response,100,192133,5c3f8bdf342ae0000111a3e1,typicality,NULL
7724,1992,1,one_9.png,one_8.png,html-button-response,101,194127,5c3f8bdf342ae0000111a3e1,typicality,NULL
7725,1689,1,six_8.png,six_4.png,html-button-response,102,195818,5c3f8bdf342ae0000111a3e1,typicality,NULL
7726,1361,0," "," ",html-button-response,0,1381,5be743b11781990001f8015d,typicality,NULL
7727,2279,NULL," "," ",instructions,1,3667,5be743b11781990001f8015d,typicality,NULL
7728,27438,NULL,NULL,NULL,survey-text,2,31125,5be743b11781990001f8015d,typicality,"{"Q0":"Not sure "}"
7729,7334,1,eight_6.png,eight_2.png,html-button-response,3,38467,5be743b11781990001f8015d,typicality,NULL
7730,3562,0,three_3.png,three_1.png,html-button-response,4,42037,5be743b11781990001f8015d,typicality,NULL
7731,2780,1,four_6.png,four_3.png,html-button-response,5,44821,5be743b11781990001f8015d,typicality,NULL
7732,2664,0,seven_2.png,seven_1.png,html-button-response,6,47488,5be743b11781990001f8015d,typicality,NULL
7733,2138,0,nine_7.png,nine_1.png,html-button-response,7,49631,5be743b11781990001f8015d,typicality,NULL
7734,30365,1,five_5.png,five_9.png,html-button-response,8,80000,5be743b11781990001f8015d,typicality,NULL
7735,1399,1,seven_5.png,seven_7.png,html-button-response,9,81403,5be743b11781990001f8015d,typicality,NULL
7736,1663,1,one_5.png,one_6.png,html-button-response,10,83071,5be743b11781990001f8015d,typicality,NULL
7737,3437,1,four_10.png,four_8.png,html-button-response,11,86512,5be743b11781990001f8015d,typicality,NULL
7738,1633,0,two_8.png,two_1.png,html-button-response,12,88150,5be743b11781990001f8015d,typicality,NULL
7739,1594,1,six_5.png,six_10.png,html-button-response,13,89749,5be743b11781990001f8015d,typicality,NULL
7740,1206,1,zero_9.png,zero_8.png,html-button-response,14,90960,5be743b11781990001f8015d,typicality,NULL
7741,1463,0,one_6.png,one_9.png,html-button-response,15,92426,5be743b11781990001f8015d,typicality,NULL
7742,1906,0,seven_2.png,seven_8.png,html-button-response,16,94336,5be743b11781990001f8015d,typicality,NULL
7743,1182,1,six_6.png,six_4.png,html-button-response,17,95523,5be743b11781990001f8015d,typicality,NULL
7744,1988,1,nine_6.png,nine_2.png,html-button-response,18,97515,5be743b11781990001f8015d,typicality,NULL
7745,1580,1,four_7.png,four_4.png,html-button-response,19,99099,5be743b11781990001f8015d,typicality,NULL
7746,1478,1,five_5.png,five_7.png,html-button-response,20,100581,5be743b11781990001f8015d,typicality,NULL
7747,1789,0,one_4.png,one_7.png,html-button-response,21,102374,5be743b11781990001f8015d,typicality,NULL
7748,1216,1,four_1.png,four_10.png,html-button-response,22,103597,5be743b11781990001f8015d,typicality,NULL
7749,1488,0,five_1.png,five_4.png,html-button-response,23,105090,5be743b11781990001f8015d,typicality,NULL
7750,1336,0,four_5.png,four_7.png,html-button-response,24,106430,5be743b11781990001f8015d,typicality,NULL
7751,1092,1,two_9.png,two_3.png,html-button-response,25,107526,5be743b11781990001f8015d,typicality,NULL
7752,1542,0,two_7.png,two_2.png,html-button-response,26,109072,5be743b11781990001f8015d,typicality,NULL
7753,3614,0,two_9.png,two_5.png,html-button-response,27,112691,5be743b11781990001f8015d,typicality,NULL
7754,1226,0,eight_4.png,eight_10.png,html-button-response,28,113921,5be743b11781990001f8015d,typicality,NULL
7755,1089,0,seven_6.png,seven_4.png,html-button-response,29,115013,5be743b11781990001f8015d,typicality,NULL
7756,1219,1,five_10.png,five_3.png,html-button-response,30,116236,5be743b11781990001f8015d,typicality,NULL
7757,830,0,eight_5.png,eight_9.png,html-button-response,31,117069,5be743b11781990001f8015d,typicality,NULL
7758,1436,0,eight_7.png,eight_1.png,html-button-response,32,118509,5be743b11781990001f8015d,typicality,NULL
7759,946,1,six_1.png,six_3.png,html-button-response,33,119459,5be743b11781990001f8015d,typicality,NULL
7760,1244,1,three_1.png,three_4.png,html-button-response,34,120715,5be743b11781990001f8015d,typicality,NULL
7761,1209,0,eight_5.png,eight_1.png,html-button-response,35,121928,5be743b11781990001f8015d,typicality,NULL
7762,1088,0,six_7.png,six_2.png,html-button-response,36,123023,5be743b11781990001f8015d,typicality,NULL
7763,1623,0,nine_9.png,nine_4.png,html-button-response,37,124651,5be743b11781990001f8015d,typicality,NULL
7764,1464,1,two_6.png,two_3.png,html-button-response,38,126118,5be743b11781990001f8015d,typicality,NULL
7765,1001,1,zero_9.png,zero_2.png,html-button-response,39,127123,5be743b11781990001f8015d,typicality,NULL
7766,986,0,seven_3.png,seven_9.png,html-button-response,40,128113,5be743b11781990001f8015d,typicality,NULL
7767,1796,1,six_9.png,six_10.png,html-button-response,41,129913,5be743b11781990001f8015d,typicality,NULL
7768,1746,0,eight_10.png,eight_2.png,html-button-response,42,131662,5be743b11781990001f8015d,typicality,NULL
7769,917,1,five_6.png,five_8.png,html-button-response,43,132584,5be743b11781990001f8015d,typicality,NULL
7770,1265,1,seven_9.png,seven_1.png,html-button-response,44,133853,5be743b11781990001f8015d,typicality,NULL
7771,1274,1,three_10.png,three_3.png,html-button-response,45,135131,5be743b11781990001f8015d,typicality,NULL
7772,1651,1,eight_8.png,eight_3.png,html-button-response,46,136786,5be743b11781990001f8015d,typicality,NULL
7773,1335,0,six_3.png,six_7.png,html-button-response,47,138126,5be743b11781990001f8015d,typicality,NULL
7774,1264,0,eight_3.png,eight_4.png,html-button-response,48,139394,5be743b11781990001f8015d,typicality,NULL
7775,1361,0,eight_9.png,eight_7.png,html-button-response,49,140760,5be743b11781990001f8015d,typicality,NULL
